scenario_id,leaf,tier1,tier2,review,scenario_title,scenario_learningMessage,situation_text,tier1_label,tier1_desc,tier1_lesson,tier2_label,tier2_lesson,t2_delegation_label,t2_delegation_delta,result_text,result_summary,result_lesson,result_basePoint,review_label,review_desc,review_lesson,reviewSupplement,final_score,final_grade,final_item,final_delegation,final_knowledge,final_awareness,raw_time,raw_energy,mult_time,mult_energy,discount_time_위+3,discount_energy_도+3,discount_time_위-3,discount_energy_도-3,t1_delta_위,t1_delta_도,t2_delta_위,t2_delta_도,review_delta_위,review_delta_도,total_delta_위,total_delta_도,peter_note
eorinwangja,C3R1,C,C3,R1,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,안 읽고 직접 쓴다,우회의 방식을 선택한다.,읽지 않고 우회했다 — 책 자리에 남의 말이 들어온다.,대충 상상해서 직접 작성,상상으로 채웠다 — 책 이야기가 아니라 내 공상이 된다.,--,-2,"어린왕자는 어린아이의 순수한 마음을 가진 왕자가 세상을 여행하는 이야기다. 우리는 모두 꿈을 잃지 말고 착하게 살아야 하며, 친구를 소중히 해야 한다.",일반론뿐인 글,책을 읽지 않은 자리에는 책이 없는 착한 말만 남는다.,10,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,10,D,,--,--,안 읽고 쓰니 착한 말만 늘어놨다.,10,5,6,3,0,0,12,9,,,,,,,,,
eorinwangja,C3R2,C,C3,R2,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,안 읽고 직접 쓴다,우회의 방식을 선택한다.,읽지 않고 우회했다 — 책 자리에 남의 말이 들어온다.,대충 상상해서 직접 작성,상상으로 채웠다 — 책 이야기가 아니라 내 공상이 된다.,--,-2,"어린왕자는 어린아이의 순수한 마음을 가진 왕자가 세상을 여행하는 이야기다. 우리는 모두 꿈을 잃지 말고 착하게 살아야 하며, 친구를 소중히 해야 한다.",일반론뿐인 글,책을 읽지 않은 자리에는 책이 없는 착한 말만 남는다.,10,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,틀린 말은 적지만 책의 구체 장면이 없음을 발견한다. 점수 +11.,21,D,,--,-,틀리진 않아도 독후감 같지는 않았다.,20,10,12,6,6,0,18,12,,,,,,,,,
eorinwangja,C3R3,C,C3,R3,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,안 읽고 직접 쓴다,우회의 방식을 선택한다.,읽지 않고 우회했다 — 책 자리에 남의 말이 들어온다.,대충 상상해서 직접 작성,상상으로 채웠다 — 책 이야기가 아니라 내 공상이 된다.,--,-2,"어린왕자는 어린아이의 순수한 마음을 가진 왕자가 세상을 여행하는 이야기다. 우리는 모두 꿈을 잃지 말고 착하게 살아야 하며, 친구를 소중히 해야 한다.",일반론뿐인 글,책을 읽지 않은 자리에는 책이 없는 착한 말만 남는다.,10,출처 확인 + 크로스체크,미세 오류까지 발견.,출처와 대조하니 미세 오류까지 보였다. 도메인지식 +3,책 내용과 거의 연결되지 않는 일반론임을 확인한다. 점수 +20.,30,C,위태로운 위임 카드,--,0,결국 책 이야기가 아니라 내 상상이었다.,35,25,21,15,15,9,27,21,,,,,,,,,
career,A1R1,A,A1,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,"사라질 일, 남을 일, 내가 해 볼 일을 나눠 적는다",질문을 나눠 봤다. 막연한 불안에 모양이 생긴다.,++,2,"AI 때문에 사라질 수 있는 일, 그래도 사람이 판단해야 할 일, 내가 직접 해 볼 수 있는 일을 나눠 적었다. 직업 이름 하나는 정하지 못했지만, 두려움이 조금 덜 뭉쳐 보였다.",불안을 나눠 본 진로 탐색,미래를 맞히지는 못해도 내가 따져볼 수는 있다.,94,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,94,S,AI 시대 질문 카드,++,++,사라질 일과 남을 일을 나누니 불안이 조금 구체적이 됐다.,100,90,60,54,54,48,66,60,,,,,,,,,
career,A1R2,A,A1,R2,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,"사라질 일, 남을 일, 내가 해 볼 일을 나눠 적는다",질문을 나눠 봤다. 막연한 불안에 모양이 생긴다.,++,2,"AI 때문에 사라질 수 있는 일, 그래도 사람이 판단해야 할 일, 내가 직접 해 볼 수 있는 일을 나눠 적었다. 직업 이름 하나는 정하지 못했지만, 두려움이 조금 덜 뭉쳐 보였다.",불안을 나눠 본 진로 탐색,미래를 맞히지는 못해도 내가 따져볼 수는 있다.,94,한 번 읽고 이상한 곳만 표시,명백히 이상하거나 내 경험과 안 맞는 부분만 표시한다.,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 사라질 일과 남을 일을 너무 크게만 나눴다. 점수 +3.,97,S,AI 시대 질문 카드,++,++,내가 해 본 일과 연결하니 상담에서 말할 질문이 생겼다.,108,96,65,58,59,52,71,64,,,,,,,,,
career,A1R3,A,A1,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,"사라질 일, 남을 일, 내가 해 볼 일을 나눠 적는다",질문을 나눠 봤다. 막연한 불안에 모양이 생긴다.,++,2,"AI 때문에 사라질 수 있는 일, 그래도 사람이 판단해야 할 일, 내가 직접 해 볼 수 있는 일을 나눠 적었다. 직업 이름 하나는 정하지 못했지만, 두려움이 조금 덜 뭉쳐 보였다.",불안을 나눠 본 진로 탐색,미래를 맞히지는 못해도 내가 따져볼 수는 있다.,94,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,내가 해 본 활동과 앞으로 해 볼 일을 붙여 적으니 질문이 조금 구체적이 되었다. 점수 +6.,100,S,내 판단의 단서 카드,++,++,미래는 모르지만 내가 따져볼 기준은 만들 수 있었다.,125,108,75,65,69,59,81,71,,,,,,,,,
career,A2R1,A,A2,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,필요 없을지 모르는 공부 하나를 따져본다,공부의 이유를 물었다. 쓸모는 상황마다 달라진다.,+,1,영어 공부를 골라 생각해 봤다. 번역기가 있어도 내가 직접 읽고 말할 수 있으면 다른 사람의 말과 AI 답을 더 잘 판단할 수 있다는 점이 보였다.,공부의 이유를 다시 본 선택,기술이 생겨도 배움의 이유가 바로 사라지지는 않는다.,68,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,68,B,공부 이유 카드,+,+,필요 없을지 모른다는 말 뒤에도 따져볼 이유가 있었다.,70,58,42,35,36,29,48,41,,,,,,,,,
career,A2R2,A,A2,R2,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,필요 없을지 모르는 공부 하나를 따져본다,공부의 이유를 물었다. 쓸모는 상황마다 달라진다.,+,1,영어 공부를 골라 생각해 봤다. 번역기가 있어도 내가 직접 읽고 말할 수 있으면 다른 사람의 말과 AI 답을 더 잘 판단할 수 있다는 점이 보였다.,공부의 이유를 다시 본 선택,기술이 생겨도 배움의 이유가 바로 사라지지는 않는다.,68,한 번 읽고 이상한 곳만 표시,명백히 이상하거나 내 경험과 안 맞는 부분만 표시한다.,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 공부가 필요 없다는 말만 있고 판단 기준이 부족했다. 점수 +6.,74,A,공부 이유 점검 카드,+,+,기술이 대신해도 내가 판단해야 할 순간은 남아 있었다.,78,64,47,38,41,32,53,44,,,,,,,,,
career,A2R3,A,A2,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,필요 없을지 모르는 공부 하나를 따져본다,공부의 이유를 물었다. 쓸모는 상황마다 달라진다.,+,1,영어 공부를 골라 생각해 봤다. 번역기가 있어도 내가 직접 읽고 말할 수 있으면 다른 사람의 말과 AI 답을 더 잘 판단할 수 있다는 점이 보였다.,공부의 이유를 다시 본 선택,기술이 생겨도 배움의 이유가 바로 사라지지는 않는다.,68,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,번역기가 있어도 내가 직접 판단해야 할 순간을 찾아 적었다. 점수 +12.,80,A,배움의 판단 카드,+,++,공부할 이유는 직업 이름보다 내가 판단할 일에서 보였다.,95,76,57,46,51,40,63,52,,,,,,,,,
career,A3R1,A,A3,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,불안한 질문 하나만 적고 멈춘다,질문 하나를 붙잡았다. 시작은 했지만 아직 얕다.,0,0,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",불안을 적고 멈춘 선택,질문을 적는 것만으로는 다음 행동이 생기지 않는다.,48,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,48,C,불안 질문 카드,0,0,질문 하나는 적었지만 아직 다음 행동은 비어 있었다.,45,38,27,23,21,17,33,29,,,,,,,,,
career,A3R2,A,A3,R2,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,불안한 질문 하나만 적고 멈춘다,질문 하나를 붙잡았다. 시작은 했지만 아직 얕다.,0,0,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",불안을 적고 멈춘 선택,질문을 적는 것만으로는 다음 행동이 생기지 않는다.,48,한 번 읽고 이상한 곳만 표시,명백히 이상하거나 내 경험과 안 맞는 부분만 표시한다.,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 불안한 질문은 있지만 다음에 알아볼 일이 없었다. 점수 +9.,57,B,질문 점검 카드,0,0,불안한 질문 뒤에 알아볼 일을 붙여야 했다.,53,44,32,26,26,20,38,32,,,,,,,,,
career,A3R3,A,A3,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI 시대의 질문을 직접 따져본다,"사라질 일, 남을 일, 내가 배울 일을 나눠 생각한다.",불안을 직접 본다. 판단은 여기서 시작한다.,불안한 질문 하나만 적고 멈춘다,질문 하나를 붙잡았다. 시작은 했지만 아직 얕다.,0,0,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",불안을 적고 멈춘 선택,질문을 적는 것만으로는 다음 행동이 생기지 않는다.,48,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,질문 옆에 내가 해 볼 작은 행동 하나를 붙였다. 점수 +17.,65,B,첫 행동 카드,0,+,작은 질문도 다시 보면 다음에 해 볼 일이 됐다.,70,56,42,34,36,28,48,40,,,,,,,,,
career,B1R1,B,B1,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,AI가 뽑은 유망 직업을 그대로 따른다,유망하다는 말을 따랐다. 내 이유는 아직 없다.,--,-2,"AI는 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 그런데 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",유망 직업을 그대로 따른 선택,유망하다는 답도 내 판단이 없으면 남의 말이 된다.,17,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,17,D,,--,--,AI가 고른 유망 직업은 빠르게 보였지만 내 이유는 없었다.,30,15,18,9,12,3,24,15,,,,,,,,,
career,B1R2,B,B1,R2,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,AI가 뽑은 유망 직업을 그대로 따른다,유망하다는 말을 따랐다. 내 이유는 아직 없다.,--,-2,"AI는 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 그런데 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",유망 직업을 그대로 따른 선택,유망하다는 답도 내 판단이 없으면 남의 말이 된다.,17,한 번 읽고 이상한 곳만 표시,명백히 이상하거나 내 경험과 안 맞는 부분만 표시한다.,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 유망하다는 말만 있고 내 경험과 연결되지 않았다. 점수 +13.,30,D,,--,-,유망하다는 말 속에 내가 해 본 일은 거의 없었다.,38,21,23,13,17,7,29,19,,,,,,,,,
career,B1R3,B,B1,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,AI가 뽑은 유망 직업을 그대로 따른다,유망하다는 말을 따랐다. 내 이유는 아직 없다.,--,-2,"AI는 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 그런데 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",유망 직업을 그대로 따른 선택,유망하다는 답도 내 판단이 없으면 남의 말이 된다.,17,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,"AI 추천을 내 경험과 하나씩 비교하고, 근거 없는 직업 이름을 지웠다. 점수 +23.",40,C,유망 직업 경고 카드,--,0,AI 추천을 지우고 보니 남는 것은 내 경험을 묻는 질문이었다.,55,33,33,20,27,14,39,26,,,,,,,,,
career,B2R1,B,B2,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,AI 답을 받고 내 생활과 학교 공부에 비춰 본다,AI 답을 다시 봤다. 직업 이름보다 내 기준이 필요하다.,0,0,"AI가 말한 직업을 보고 내가 좋아한 활동, 힘들었던 공부, 오래 버틸 수 있는 일을 옆에 적었다. 멋있어 보이는 이름과 내가 실제로 할 수 있는 일은 조금 달랐다.",AI 답을 내 기준으로 다시 본 선택,"AI 답은 시작점일 뿐, 맞는지는 내가 다시 봐야 한다.",58,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,58,B,추천 비교 카드,0,0,추천은 받았지만 아직 내 기준은 흐렸다.,45,30,27,18,21,12,33,24,,,,,,,,,
career,B2R2,B,B2,R2,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,AI 답을 받고 내 생활과 학교 공부에 비춰 본다,AI 답을 다시 봤다. 직업 이름보다 내 기준이 필요하다.,0,0,"AI가 말한 직업을 보고 내가 좋아한 활동, 힘들었던 공부, 오래 버틸 수 있는 일을 옆에 적었다. 멋있어 보이는 이름과 내가 실제로 할 수 있는 일은 조금 달랐다.",AI 답을 내 기준으로 다시 본 선택,"AI 답은 시작점일 뿐, 맞는지는 내가 다시 봐야 한다.",58,한 번 읽고 이상한 곳만 표시,명백히 이상하거나 내 경험과 안 맞는 부분만 표시한다.,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 멋있는 직업 이름과 내가 버틸 수 있는 일이 따로 놀았다. 점수 +8.,66,B,AI 답 점검 카드,0,+,멋있는 직업과 내가 버틸 수 있는 일은 달랐다.,53,36,32,22,26,16,38,28,,,,,,,,,
career,B2R3,B,B2,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,AI 답을 받고 내 생활과 학교 공부에 비춰 본다,AI 답을 다시 봤다. 직업 이름보다 내 기준이 필요하다.,0,0,"AI가 말한 직업을 보고 내가 좋아한 활동, 힘들었던 공부, 오래 버틸 수 있는 일을 옆에 적었다. 멋있어 보이는 이름과 내가 실제로 할 수 있는 일은 조금 달랐다.",AI 답을 내 기준으로 다시 본 선택,"AI 답은 시작점일 뿐, 맞는지는 내가 다시 봐야 한다.",58,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,"AI가 말한 직업을 내가 좋아한 활동, 힘들었던 활동과 나란히 놓고 다시 골랐다. 점수 +15.",73,A,AI 답 검수 카드,0,+,AI 답을 내 경험 옆에 놓으니 맞는 것과 아닌 것이 갈렸다.,70,48,42,29,36,23,48,35,,,,,,,,,
career,B3R1,B,B3,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",AI에게 미래 직업을 묻는다,사라질 직업과 유망한 직업을 AI에게 물어본다.,답은 받았지만 불안은 대신 사라지지 않는다.,내가 먼저 걱정을 적고 AI에게 자료만 묻는다,질문은 내가 세웠다. AI 정보는 판단 재료가 된다.,+,1,"먼저 내 걱정을 적었다. “영어를 계속 배워야 할까?”, “AI가 못 하는 일은 뭘까?” 같은 질문을 만든 뒤 AI에게 자료를 물었다. 답은 결정이 아니라 비교할 재료가 되었다.",내 질문으로 자료를 모은 선택,질문을 내가 세우면 AI 답에 끌려가지 않는다.,71,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,71,A,AI 자료 카드,+,+,내 질문이 먼저 있으니 AI 답이 참고 자료처럼 보였다.,55,42,33,25,27,19,39,31,,,,,,,,,
