scenario_id,leaf,tier1,tier2,review,reviewSupplement,reviewLabel,resourceCost_time,resourceCost_energy,expReward,competencyCards,axisDelta_requireCard,axisDelta_bonusPoint,axisDelta_note,finals_score,finals_grade,finals_item,finals_delegation,finals_knowledge,finals_awareness,finals_cut6Feedback,finals_replaySuggestion,finals_cardEarned,finals_humanCentricAxis,finals_humanCentricTag,finals_domainCards,finals_growthCard,finals_replayCardStatus,finals_expReward,finals_shortFeedback,finals_reportFeedback,finals_earnedCards,finals_adjustedScore,finals_adjustedType,finals_adjustedReason,finals_reportPathSummary,finals_cartoonCaption1,finals_cartoonCaption2,finals_cartoonCaption3,finals_cartoonCaption4,finals_cartoonCaption5,finals_reportReflection,finals_reportCardSummary,finals_reportStrengthTags,finals_reportGrowthTags
classmascot,C1R1,C,C1,R1,⟨TODO⟩,보기 좋아서 바로 제출한다,5,3,4,,,,,50,C,,전체 위임 →위임쪽,,⟨TODO⟩,AI 그림 그대로라 내 기준이 없다. 보기 좋은 결과에서 멈춰 우리 반을 대표하는 이유는 충분히 확인하지 않았다.,⟨TODO⟩,false,,,,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C1R2,C,C1,R2,⟨TODO⟩,친구들이 보고 '우리 반 캐릭터다'라고 느낄지 생각한다,8,6,4,검토력,,,,56,C,,전체 위임 →위임쪽,,⟨TODO⟩,친구 반응은 보나 AI 직행에 가까움. 친구들이 우리 반 캐릭터로 느낄지 생각하며 부족한 단서를 찾아보았다.,⟨TODO⟩,true,,,검토력,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C1R3,C,C1,R3,⟨TODO⟩,내가 중점을 둔 것과 AI가 도운 부분을 설명할 수 있는지 본다,13,10,4,검토력,,,,58,C,,전체 위임 →위임쪽,,⟨TODO⟩,내가 정한 것이 거의 없다. 내가 정한 부분과 AI가 도운 부분을 나누어 설명해 보았다.,⟨TODO⟩,true,,,검토력,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C2R1,C,C2,R1,⟨TODO⟩,보기 좋아서 바로 제출한다,8,6,4,성찰적 사고;검토력,,,,56,C,,전체 위임 →성찰,,⟨TODO⟩,애매함 느끼고도 그대로 냅니다. 보기 좋은 결과에서 멈춰 우리 반을 대표하는 이유는 충분히 확인하지 않았다.,⟨TODO⟩,true,성찰하기,성찰적 사고,검토력,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C2R2,C,C2,R2,⟨TODO⟩,친구들이 보고 '우리 반 캐릭터다'라고 느낄지 생각한다,11,9,5,성찰적 사고;검토력,,,,64,B,,전체 위임 →성찰,,⟨TODO⟩,친구 반응으로 부족함을 봅니다. 친구들이 우리 반 캐릭터로 느낄지 생각하며 부족한 단서를 찾아보았다.,⟨TODO⟩,true,성찰하기,성찰적 사고,검토력;검토력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C2R3,C,C2,R3,⟨TODO⟩,내가 중점을 둔 것과 AI가 도운 부분을 설명할 수 있는지 본다,16,13,5,성찰적 사고;검토력,,,,66,B,,전체 위임 →성찰,,⟨TODO⟩,우리 반 이야기가 부족함을 확인한다. 내가 정한 부분과 AI가 도운 부분을 나누어 설명해 보았다.,⟨TODO⟩,true,성찰하기,성찰적 사고,검토력;검토력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C3R1,C,C3,R1,⟨TODO⟩,보기 좋아서 바로 제출한다,14,11,5,적응성;탐색력,,,,62,B,,전체 위임 →회복,,⟨TODO⟩,단서는 넣었지만 과정 설명 약하다. 보기 좋은 결과에서 멈춰 우리 반을 대표하는 이유는 충분히 확인하지 않았다.,⟨TODO⟩,true,중심잡기,적응성,탐색력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C3R2,C,C3,R2,⟨TODO⟩,친구들이 보고 '우리 반 캐릭터다'라고 느낄지 생각한다,17,14,6,적응성;탐색력;검토력,,,,72,B,,전체 위임 →회복,,⟨TODO⟩,우리 반 이야기와 친구 반응을 다시 넣음. 친구들이 우리 반 캐릭터로 느낄지 생각하며 부족한 단서를 찾아보았다.,⟨TODO⟩,true,중심잡기,적응성,탐색력;검토력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
classmascot,C3R3,C,C3,R3,⟨TODO⟩,내가 중점을 둔 것과 AI가 도운 부분을 설명할 수 있는지 본다,22,18,6,적응성;탐색력;검토력,,,,76,A,,전체 위임 →회복,,⟨TODO⟩,AI 결과에 내 역할을 일부 설명한다. 내가 정한 부분과 AI가 도운 부분을 나누어 설명해 보았다.,⟨TODO⟩,true,중심잡기,적응성,탐색력;검토력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A1R1,A,A1,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,10,8,5,주체성;탐색력;호기심,,,,70,B,,내가 직접,,⟨TODO⟩,첫 글만 보고 출처 확인이 약하다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,중심잡기,호기심,탐색력;탐색력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A1R2,A,A1,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",16,13,6,주체성;탐색력;호기심;자료판단력,,,,78,A,,내가 직접,,⟨TODO⟩,첫 글에서 핵심 단서 일부 확인한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,중심잡기,호기심,탐색력;탐색력;자료판단력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A1R3,A,A1,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",20,16,7,주체성;탐색력;호기심;학습력,,,,84,A,,내가 직접,,⟨TODO⟩,자료와 수업 연결로 보완한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,중심잡기,호기심,탐색력;탐색력;학습력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A2R1,A,A2,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,18,15,6,주체성;탐색력;비판적 사고;자료판단력,,,,82,A,,내가 직접,,⟨TODO⟩,여러 결과 봤지만 판단 성급한다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,성찰하기,비판적 사고,탐색력;자료판단력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A2R2,A,A2,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",24,20,7,주체성;탐색력;비판적 사고;자료판단력,,,,90,S,,내가 직접,,⟨TODO⟩,여러 자료의 핵심 단서 비교한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,성찰하기,비판적 사고,탐색력;자료판단력;자료판단력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A2R3,A,A2,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",28,23,8,주체성;탐색력;비판적 사고;자료판단력;학습력,,,,96,S,,내가 직접,,⟨TODO⟩,자료 비교와 수업 연결이 좋다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,성찰하기,비판적 사고,탐색력;자료판단력;학습력,,,8,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A3R1,A,A3,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,16,13,6,주체성;탐색력;호기심,,,,80,A,,내가 직접,,⟨TODO⟩,검색어 넓혔지만 제출 성급한다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,중심잡기,호기심,탐색력;탐색력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A3R2,A,A3,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",22,18,7,주체성;탐색력;호기심;자료판단력,,,,88,A,,내가 직접,,⟨TODO⟩,검색어 바꾸고 일부 확인한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,중심잡기,호기심,탐색력;탐색력;자료판단력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,A3R3,A,A3,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",26,21,7,주체성;탐색력;호기심;학습력,,,,94,S,,내가 직접,,⟨TODO⟩,"검색, 확인, 연결이 함께 잡힙니다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.",⟨TODO⟩,true,중심잡기,호기심,탐색력;탐색력;학습력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B1R1,B,B1,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,6,4,5,적응성;탐색력,,,,62,B,,부분 위임 →위임쪽,,⟨TODO⟩,AI에게 다시 묻기만 해 약하다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,중심잡기,적응성,탐색력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B1R2,B,B1,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",12,9,6,적응성;탐색력;자료판단력,,,,72,B,,부분 위임 →위임쪽,,⟨TODO⟩,AI 답에서 벗어나 일부 검색한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,중심잡기,적응성,탐색력;자료판단력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B1R3,B,B1,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",16,12,6,적응성;탐색력;학습력,,,,82,A,,부분 위임 →위임쪽,,⟨TODO⟩,마지막 검증으로 보완한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,중심잡기,적응성,탐색력;학습력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B2R1,B,B2,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,10,7,6,적응성;탐색력;통합적 사고,,,,78,A,,부분 위임 →직접쪽,,⟨TODO⟩,검색어만 잡고 확인은 부족하다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,융합하기,통합적 사고,탐색력;탐색력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B2R2,B,B2,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",16,12,7,적응성;탐색력;통합적 사고;자료판단력,,,,86,A,,부분 위임 →직접쪽,,⟨TODO⟩,AI 단서로 사실 확인 시작한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,융합하기,통합적 사고,탐색력;탐색력;자료판단력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B2R3,B,B2,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",20,15,7,적응성;탐색력;통합적 사고;학습력,,,,92,S,,부분 위임 →직접쪽,,⟨TODO⟩,AI 단서를 자료 비교로 연결한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,융합하기,통합적 사고,탐색력;탐색력;학습력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B3R1,B,B3,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,16,13,7,적응성;탐색력;통합적 사고;자료판단력,,,,84,A,,부분 위임 →직접쪽,,⟨TODO⟩,자료 찾고도 AI 정리에 기대고 있다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,융합하기,통합적 사고,탐색력;자료판단력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B3R2,B,B3,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",22,18,7,적응성;탐색력;통합적 사고;자료판단력,,,,92,S,,부분 위임 →직접쪽,,⟨TODO⟩,AI 단서와 자료를 일부 비교한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,융합하기,통합적 사고,탐색력;자료판단력;자료판단력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,B3R3,B,B3,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",26,21,7,적응성;탐색력;통합적 사고;자료판단력;학습력,,,,94,S,,부분 위임 →직접쪽,,⟨TODO⟩,AI 단서와 출처 확인을 연결한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,융합하기,통합적 사고,탐색력;자료판단력;학습력,,,7,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C1R1,C,C1,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,5,3,4,,,,,50,C,,전체 위임 →위임쪽,,⟨TODO⟩,신기함만 보고 써 오류 위험이 크다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,false,,,,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C1R2,C,C1,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",11,8,4,자료판단력,,,,58,C,,전체 위임 →위임쪽,,⟨TODO⟩,재미에서 최소 확인으로 이동한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,,,자료판단력,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C1R3,C,C1,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",15,11,5,학습력,,,,66,B,,전체 위임 →위임쪽,,⟨TODO⟩,그대로 쓰려던 내용 보완한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,,,학습력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C2R1,C,C2,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,8,6,4,성찰적 사고;분석력,,,,56,C,,전체 위임 →성찰,,⟨TODO⟩,찜찜하지만 그대로라 위험한다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,성찰하기,성찰적 사고,분석력,,,4,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C2R2,C,C2,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",14,11,5,성찰적 사고;분석력;자료판단력,,,,68,B,,전체 위임 →성찰,,⟨TODO⟩,신기함에서 사실 확인으로 이동한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,성찰하기,성찰적 사고,분석력;자료판단력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C2R3,C,C2,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",18,14,6,성찰적 사고;분석력;학습력,,,,76,A,,전체 위임 →성찰,,⟨TODO⟩,의심을 자료 확인으로 연결한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,성찰하기,성찰적 사고,분석력;학습력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C3R1,C,C3,R1,⟨TODO⟩,재미있어서 바로 카드에 넣는다,14,11,5,적응성;자료판단력,,,,64,B,,전체 위임 →회복,,⟨TODO⟩,검색했지만 판단은 약하다. 재미있다는 이유로 바로 넣어 사실인지 확인하는 과정이 부족하다.,⟨TODO⟩,true,중심잡기,적응성,자료판단력,,,5,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C3R2,C,C3,R2,⟨TODO⟩,"뉴스, 블로그, 백과사전 중 2가지 이상에서 같은 핵심 단서가 보이는지 본다",20,16,6,적응성;자료판단력,,,,72,B,,전체 위임 →회복,,⟨TODO⟩,실제 여부를 일부 확인한다. 두 가지 이상 자료에서 같은 단서가 보이는지 찾아보며 내용을 고쳤다.,⟨TODO⟩,true,중심잡기,적응성,자료판단력;자료판단력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
historycheck,C3R3,C,C3,R3,⟨TODO⟩,"믿을 만한 자료를 보고, 한국사 수업과 어떻게 이어지는지 적는다",24,19,6,적응성;자료판단력;학습력,,,,82,A,,전체 위임 →회복,,⟨TODO⟩,자료 확인과 과제 의미를 회복한다. 믿을 만한 자료와 수업 내용을 연결해 왜 이 사례를 넣는지 설명했다.,⟨TODO⟩,true,중심잡기,적응성,자료판단력;학습력,,,6,⟨TODO⟩,⟨TODO⟩,,,,,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,⟨TODO⟩,,
